time_s,raw_adc,voltage_V
0.0,475,2.321603128054741
0.0,320,1.5640273704789833
0.0,336,1.6422287390029326
0.006652116775512695,475,2.321603128054741
0.006944179534912109,320,1.5640273704789833
0.006944179534912109,336,1.6422287390029326
0.006944179534912109,475,2.321603128054741
0.006944179534912109,320,1.5640273704789833
0.006944179534912109,336,1.6422287390029326
0.006944179534912109,475,2.321603128054741
0.006944179534912109,320,1.5640273704789833
0.006944179534912109,336,1.6422287390029326
0.006944179534912109,475,2.321603128054741
0.006944179534912109,320,1.5640273704789833
0.013847827911376953,336,1.6422287390029326
0.013847827911376953,475,2.321603128054741
0.013847827911376953,320,1.5640273704789833
0.013847827911376953,336,1.6422287390029326
0.013847827911376953,475,2.321603128054741
0.021719932556152344,320,1.5640273704789833
0.021719932556152344,336,1.6422287390029326
0.021719932556152344,475,2.321603128054741
0.028725147247314453,320,1.5640273704789833
0.03151226043701172,336,1.6422287390029326
0.03656744956970215,475,2.321603128054741
0.03656744956970215,320,1.5640273704789833
0.044193267822265625,336,1.6422287390029326
0.04819464683532715,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.04941916465759277,475,2.321603128054741
0.04941916465759277,320,1.5640273704789833
0.04941916465759277,336,1.6422287390029326
0.05514788627624512,475,2.321603128054741
0.05514788627624512,320,1.5640273704789833
0.05514788627624512,336,1.6422287390029326
0.05514788627624512,475,2.321603128054741
0.05514788627624512,320,1.5640273704789833
0.05514788627624512,336,1.6422287390029326
0.05514788627624512,475,2.321603128054741
0.05514788627624512,320,1.5640273704789833
0.05514788627624512,336,1.6422287390029326
0.05514788627624512,475,2.321603128054741
0.05514788627624512,320,1.5640273704789833
0.05514788627624512,336,1.6422287390029326
0.05514788627624512,475,2.321603128054741
0.05514788627624512,320,1.5640273704789833
0.05514788627624512,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.05620551109313965,320,1.5640273704789833
0.05620551109313965,336,1.6422287390029326
0.05620551109313965,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06259274482727051,475,2.321603128054741
0.06259274482727051,320,1.5640273704789833
0.06259274482727051,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06658148765563965,475,2.321603128054741
0.06658148765563965,320,1.5640273704789833
0.06658148765563965,336,1.6422287390029326
0.06917309761047363,475,2.321603128054741
0.06917309761047363,320,1.5640273704789833
0.06928491592407227,336,1.6422287390029326
0.06928491592407227,475,2.321603128054741
0.06928491592407227,320,1.5640273704789833
0.06928491592407227,336,1.6422287390029326
0.06928491592407227,475,2.321603128054741
0.06928491592407227,320,1.5640273704789833
0.06928491592407227,336,1.6422287390029326
0.07080459594726562,475,2.321603128054741
0.07080459594726562,320,1.5640273704789833
0.07080459594726562,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
0.07120490074157715,320,1.5640273704789833
0.07120490074157715,336,1.6422287390029326
0.07120490074157715,475,2.321603128054741
