Timestamp,ECG Value,LO+ Status,LO- Status
7.636819839477539,343.0,0.0,0.0
7.715397357940674,347.0,0.0,0.0
7.793490648269653,350.0,0.0,0.0
7.887684106826782,350.0,0.0,0.0
7.9658122062683105,359.0,0.0,0.0
8.05955958366394,351.0,0.0,0.0
8.153914451599121,353.0,0.0,0.0
8.232006311416626,353.0,0.0,0.0
8.326277017593384,281.0,0.0,0.0
8.420027256011963,572.0,0.0,0.0
8.498148441314697,349.0,0.0,0.0
8.59177279472351,335.0,0.0,0.0
8.670952320098877,338.0,0.0,0.0
8.76512336730957,341.0,0.0,0.0
8.858873844146729,340.0,0.0,0.0
8.938916683197021,342.0,0.0,0.0
9.0326828956604,349.0,0.0,0.0
9.111377477645874,365.0,0.0,0.0
9.205098628997803,378.0,0.0,0.0
9.298847198486328,364.0,0.0,0.0
9.376971006393433,351.0,0.0,0.0
9.470722436904907,351.0,0.0,0.0
9.564876556396484,348.0,0.0,0.0
9.64344334602356,351.0,0.0,0.0
9.737688779830933,350.0,0.0,0.0
9.831462860107422,350.0,0.0,0.0
9.909918785095215,353.0,0.0,0.0
10.00358247756958,359.0,0.0,0.0
10.088246822357178,361.0,0.0,0.0
10.160740375518799,360.0,0.0,0.0
10.254250288009644,364.0,0.0,0.0
10.332375288009644,364.0,0.0,0.0
10.410532236099243,362.0,0.0,0.0
10.50428295135498,363.0,0.0,0.0
10.582942724227905,360.0,0.0,0.0
10.661540031433105,360.0,0.0,0.0
10.740446329116821,357.0,0.0,0.0
10.818575143814087,356.0,0.0,0.0
10.905117511749268,354.0,0.0,0.0
10.976136684417725,352.0,0.0,0.0
11.069910526275635,351.0,0.0,0.0
11.148241758346558,350.0,0.0,0.0
11.226360321044922,351.0,0.0,0.0
11.305060625076294,349.0,0.0,0.0
11.398786306381226,348.0,0.0,0.0
11.476938009262085,347.0,0.0,0.0
11.557604312896729,344.0,0.0,0.0
11.634242296218872,347.0,0.0,0.0
11.728522539138794,354.0,0.0,0.0
11.806649923324585,345.0,0.0,0.0
11.900909185409546,341.0,0.0,0.0
11.97910737991333,342.0,0.0,0.0
12.05725884437561,267.0,0.0,0.0
12.135965347290039,590.0,0.0,0.0
12.230137825012207,359.0,0.0,0.0
12.323995113372803,318.0,0.0,0.0
12.402160167694092,318.0,0.0,0.0
12.495784044265747,317.0,0.0,0.0
12.575420141220093,317.0,0.0,0.0
12.654125452041626,317.0,0.0,0.0
12.748433113098145,324.0,0.0,0.0
12.84250545501709,338.0,0.0,0.0
12.921639919281006,351.0,0.0,0.0
13.015713691711426,340.0,0.0,0.0
13.094343185424805,324.0,0.0,0.0
13.188112020492554,321.0,0.0,0.0
13.266731262207031,318.0,0.0,0.0
13.344865083694458,320.0,0.0,0.0
13.438664436340332,315.0,0.0,0.0
13.516700744628906,315.0,0.0,0.0
13.612942218780518,315.0,0.0,0.0
13.691457986831665,319.0,0.0,0.0
13.785237073898315,320.0,0.0,0.0
13.871902227401733,323.0,0.0,0.0
13.957583904266357,325.0,0.0,0.0
14.05136489868164,332.0,0.0,0.0
14.145700931549072,332.0,0.0,0.0
14.223962783813477,332.0,0.0,0.0
14.317573308944702,333.0,0.0,0.0
14.411615133285522,333.0,0.0,0.0
14.50551962852478,331.0,0.0,0.0
14.58511471748352,333.0,0.0,0.0
14.683354377746582,333.0,0.0,0.0
14.773022651672363,331.0,0.0,0.0
14.85114598274231,331.0,0.0,0.0
14.945992946624756,331.0,0.0,0.0
15.024609804153442,332.0,0.0,0.0
15.118647813796997,331.0,0.0,0.0
15.19680380821228,332.0,0.0,0.0
15.290521621704102,333.0,0.0,0.0
15.384287595748901,340.0,0.0,0.0
15.478023052215576,329.0,0.0,0.0
15.56015133857727,328.0,0.0,0.0
15.650969743728638,332.0,0.0,0.0
15.744757890701294,313.0,0.0,0.0
15.82310962677002,478.0,0.0,0.0
15.917080879211426,312.0,0.0,0.0
15.99519681930542,307.0,0.0,0.0
16.089239358901978,306.0,0.0,0.0
16.166953086853027,308.0,0.0,0.0
16.260566234588623,313.0,0.0,0.0
16.33869242668152,316.0,0.0,0.0
16.432443380355835,325.0,0.0,0.0
16.510728359222412,342.0,0.0,0.0
16.60502028465271,348.0,0.0,0.0
16.6991069316864,330.0,0.0,0.0
16.777392387390137,323.0,0.0,0.0
16.871356964111328,322.0,0.0,0.0
16.950014352798462,320.0,0.0,0.0
17.043940544128418,319.0,0.0,0.0
17.12315082550049,318.0,0.0,0.0
17.21669840812683,319.0,0.0,0.0
17.310547590255737,318.0,0.0,0.0
17.404194593429565,320.0,0.0,0.0
17.498030424118042,319.0,0.0,0.0
17.602673053741455,321.0,0.0,0.0
17.68685293197632,320.0,0.0,0.0
17.780617475509644,318.0,0.0,0.0
17.87814211845398,316.0,0.0,0.0
17.971526861190796,314.0,0.0,0.0
18.064686059951782,314.0,0.0,0.0
18.159234285354614,309.0,0.0,0.0
18.23908233642578,310.0,0.0,0.0
18.334140300750732,308.0,0.0,0.0
18.43233895301819,306.0,0.0,0.0
18.51349401473999,305.0,0.0,0.0
18.605162858963013,305.0,0.0,0.0
18.699136972427368,302.0,0.0,0.0
18.794569492340088,300.0,0.0,0.0
18.878427743911743,300.0,0.0,0.0
18.975504875183105,298.0,0.0,0.0
19.060864210128784,295.0,0.0,0.0
19.156226634979248,294.0,0.0,0.0
19.250853538513184,308.0,0.0,0.0
19.346213579177856,298.0,0.0,0.0
19.441078901290894,292.0,0.0,0.0
19.537866830825806,296.0,0.0,0.0
19.630367517471313,215.0,0.0,0.0
19.725725889205933,544.0,0.0,0.0
19.82146668434143,306.0,0.0,0.0
19.91601276397705,278.0,0.0,0.0
20.011263370513916,280.0,0.0,0.0
20.09678053855896,284.0,0.0,0.0
20.185341119766235,287.0,0.0,0.0
20.295528650283813,292.0,0.0,0.0
20.390349626541138,298.0,0.0,0.0
20.486871242523193,318.0,0.0,0.0
20.565354585647583,334.0,0.0,0.0
20.659796714782715,326.0,0.0,0.0
20.755525588989258,313.0,0.0,0.0
20.856457948684692,310.0,0.0,0.0
20.943790912628174,312.0,0.0,0.0
21.03942322731018,315.0,0.0,0.0
21.13135266304016,312.0,0.0,0.0
21.22666025161743,314.0,0.0,0.0
21.32150173187256,313.0,0.0,0.0
21.425607919692993,316.0,0.0,0.0
21.511143684387207,318.0,0.0,0.0
21.609769344329834,321.0,0.0,0.0
21.702988386154175,325.0,0.0,0.0
21.797179698944092,325.0,0.0,0.0
21.908835649490356,328.0,0.0,0.0
21.989294052124023,334.0,0.0,0.0
22.092697858810425,334.0,0.0,0.0
22.179888486862183,337.0,0.0,0.0
22.26014494895935,340.0,0.0,0.0
22.337374925613403,337.0,0.0,0.0
22.433043241500854,341.0,0.0,0.0
22.51408576965332,342.0,0.0,0.0
22.592419147491455,341.0,0.0,0.0
22.689293384552002,341.0,0.0,0.0
22.765952825546265,336.0,0.0,0.0
22.86031222343445,338.0,0.0,0.0
22.93960738182068,335.0,0.0,0.0
23.033910036087036,339.0,0.0,0.0
23.128398180007935,339.0,0.0,0.0
23.207738637924194,335.0,0.0,0.0
23.285852193832397,336.0,0.0,0.0
23.381088972091675,329.0,0.0,0.0
23.459149599075317,407.0,0.0,0.0
23.54015040397644,445.0,0.0,0.0
23.63458228111267,325.0,0.0,0.0
23.712936401367188,318.0,0.0,0.0
23.806969165802002,321.0,0.0,0.0
23.893579483032227,324.0,0.0,0.0
23.980550289154053,328.0,0.0,0.0
24.058599948883057,329.0,0.0,0.0
24.15324354171753,340.0,0.0,0.0
24.23151159286499,354.0,0.0,0.0
24.325260400772095,354.0,0.0,0.0
24.403478622436523,337.0,0.0,0.0
24.49726438522339,331.0,0.0,0.0
24.591431617736816,330.0,0.0,0.0
24.680302619934082,328.0,0.0,0.0
24.7655827999115,329.0,0.0,0.0
24.84373140335083,328.0,0.0,0.0
24.938003063201904,329.0,0.0,0.0
25.031861782073975,332.0,0.0,0.0
25.11440420150757,335.0,0.0,0.0
25.20473599433899,337.0,0.0,0.0
25.29971194267273,335.0,0.0,0.0
25.377389907836914,334.0,0.0,0.0
25.471158742904663,336.0,0.0,0.0
25.549281358718872,338.0,0.0,0.0
25.64382529258728,339.0,0.0,0.0
25.721858978271484,339.0,0.0,0.0
25.815608978271484,340.0,0.0,0.0
25.89457082748413,342.0,0.0,0.0
25.988463163375854,339.0,0.0,0.0
26.06699776649475,342.0,0.0,0.0
26.161686420440674,339.0,0.0,0.0
26.23981237411499,335.0,0.0,0.0
26.33445692062378,335.0,0.0,0.0
26.41421627998352,337.0,0.0,0.0
26.50784993171692,337.0,0.0,0.0
26.60204768180847,334.0,0.0,0.0
26.68093204498291,334.0,0.0,0.0
26.774194478988647,335.0,0.0,0.0
26.85244655609131,339.0,0.0,0.0
26.932982683181763,329.0,0.0,0.0
27.025895833969116,331.0,0.0,0.0
27.122002124786377,333.0,0.0,0.0
27.205127000808716,354.0,0.0,0.0
27.30241107940674,471.0,0.0,0.0
27.389552116394043,316.0,0.0,0.0
27.48336672782898,309.0,0.0,0.0
27.58223009109497,309.0,0.0,0.0
27.67583990097046,310.0,0.0,0.0
27.758688926696777,314.0,0.0,0.0
27.847103357315063,314.0,0.0,0.0
27.925734519958496,324.0,0.0,0.0
28.019654273986816,341.0,0.0,0.0
28.09815502166748,348.0,0.0,0.0
28.17703938484192,331.0,0.0,0.0
28.271191120147705,324.0,0.0,0.0
28.3497576713562,323.0,0.0,0.0
28.446290254592896,321.0,0.0,0.0
28.522562503814697,320.0,0.0,0.0
28.614481925964355,325.0,0.0,0.0
28.699584007263184,322.0,0.0,0.0
28.793267726898193,324.0,0.0,0.0
28.883197784423828,326.0,0.0,0.0
28.96672821044922,325.0,0.0,0.0
29.056350231170654,329.0,0.0,0.0
29.143075466156006,326.0,0.0,0.0
29.220683574676514,324.0,0.0,0.0
29.31598210334778,324.0,0.0,0.0
29.39464044570923,327.0,0.0,0.0
29.489397287368774,328.0,0.0,0.0
29.583916425704956,329.0,0.0,0.0
29.67757225036621,330.0,0.0,0.0
29.756474494934082,329.0,0.0,0.0
29.850637674331665,329.0,0.0,0.0
29.94451880455017,329.0,0.0,0.0
30.03847599029541,326.0,0.0,0.0
30.11662483215332,323.0,0.0,0.0
30.210383892059326,324.0,0.0,0.0
30.305409908294678,328.0,0.0,0.0
30.38321280479431,329.0,0.0,0.0
30.476961851119995,328.0,0.0,0.0
30.57071280479431,330.0,0.0,0.0
30.64963459968567,332.0,0.0,0.0
30.743799686431885,334.0,0.0,0.0
30.83755135536194,325.0,0.0,0.0
30.916517734527588,329.0,0.0,0.0
31.01046872138977,309.0,0.0,0.0
31.10500693321228,461.0,0.0,0.0
31.183632373809814,416.0,0.0,0.0
31.277426719665527,311.0,0.0,0.0
31.37194299697876,307.0,0.0,0.0
31.450069904327393,310.0,0.0,0.0
31.54711413383484,314.0,0.0,0.0
31.640430450439453,316.0,0.0,0.0
31.735207319259644,319.0,0.0,0.0
31.828959465026855,329.0,0.0,0.0
31.92340874671936,347.0,0.0,0.0
32.00153183937073,344.0,0.0,0.0
32.099056005477905,326.0,0.0,0.0
32.190587282180786,319.0,0.0,0.0
32.28433632850647,319.0,0.0,0.0
32.362462520599365,317.0,0.0,0.0
32.4563262462616,314.0,0.0,0.0
32.550293922424316,315.0,0.0,0.0
32.62991404533386,316.0,0.0,0.0
32.72426199913025,315.0,0.0,0.0
32.818215131759644,317.0,0.0,0.0
32.9134407043457,318.0,0.0,0.0
33.006200551986694,319.0,0.0,0.0
33.10060954093933,320.0,0.0,0.0
33.179274797439575,321.0,0.0,0.0
33.2742600440979,323.0,0.0,0.0
33.36803078651428,322.0,0.0,0.0
33.44737482070923,324.0,0.0,0.0
33.54051876068115,327.0,0.0,0.0
33.63508915901184,325.0,0.0,0.0
33.729310274124146,325.0,0.0,0.0
33.807435512542725,326.0,0.0,0.0
33.90164399147034,328.0,0.0,0.0
33.99590229988098,326.0,0.0,0.0
34.09998631477356,328.0,0.0,0.0
34.18461489677429,326.0,0.0,0.0
34.27836537361145,327.0,0.0,0.0
34.372294664382935,328.0,0.0,0.0
34.46656274795532,328.0,0.0,0.0
34.56101179122925,331.0,0.0,0.0
34.65522289276123,326.0,0.0,0.0
34.7494912147522,325.0,0.0,0.0
34.84763240814209,319.0,0.0,0.0
34.93877100944519,370.0,0.0,0.0
35.032981872558594,447.0,0.0,0.0
35.12766218185425,307.0,0.0,0.0
35.221821308135986,302.0,0.0,0.0
35.315985679626465,305.0,0.0,0.0
35.40991497039795,306.0,0.0,0.0
35.503575563430786,304.0,0.0,0.0
35.59747099876404,311.0,0.0,0.0
35.69612693786621,318.0,0.0,0.0
35.785767793655396,337.0,0.0,0.0
35.889528036117554,340.0,0.0,0.0
35.97521185874939,325.0,0.0,0.0
36.06848907470703,318.0,0.0,0.0
36.1662974357605,316.0,0.0,0.0
36.25746989250183,318.0,0.0,0.0
36.35122084617615,313.0,0.0,0.0
36.44642877578735,314.0,0.0,0.0
36.540502309799194,315.0,0.0,0.0
36.63488698005676,319.0,0.0,0.0
36.71362233161926,322.0,0.0,0.0
36.80872130393982,323.0,0.0,0.0
36.9180428981781,322.0,0.0,0.0
37.01188898086548,324.0,0.0,0.0
37.105910301208496,324.0,0.0,0.0
37.200735092163086,322.0,0.0,0.0
37.295287132263184,326.0,0.0,0.0
37.39085292816162,328.0,0.0,0.0
37.4685595035553,329.0,0.0,0.0
37.5623095035553,328.0,0.0,0.0
37.66460633277893,332.0,0.0,0.0
37.75384068489075,335.0,0.0,0.0
37.832748889923096,335.0,0.0,0.0
37.92655801773071,336.0,0.0,0.0
38.02063298225403,336.0,0.0,0.0
38.114421367645264,336.0,0.0,0.0
38.209582805633545,336.0,0.0,0.0
38.30319571495056,334.0,0.0,0.0
38.41262412071228,336.0,0.0,0.0
38.50637340545654,333.0,0.0,0.0
38.60055232048035,334.0,0.0,0.0
38.69729948043823,339.0,0.0,0.0
38.78914499282837,332.0,0.0,0.0
38.89144253730774,331.0,0.0,0.0
38.97762417793274,336.0,0.0,0.0
39.08791136741638,327.0,0.0,0.0
39.18321442604065,490.0,0.0,0.0
39.27744650840759,315.0,0.0,0.0
39.371407985687256,310.0,0.0,0.0
39.46573495864868,312.0,0.0,0.0
39.575257539749146,314.0,0.0,0.0
39.6624813079834,314.0,0.0,0.0
39.74914860725403,320.0,0.0,0.0
39.842947483062744,328.0,0.0,0.0
39.93755531311035,343.0,0.0,0.0
40.031386375427246,350.0,0.0,0.0
40.125720262527466,334.0,0.0,0.0
40.22247862815857,328.0,0.0,0.0
40.31417894363403,322.0,0.0,0.0
40.40805387496948,324.0,0.0,0.0
40.50180387496948,325.0,0.0,0.0
40.60396933555603,321.0,0.0,0.0
40.69133687019348,319.0,0.0,0.0
40.785592794418335,322.0,0.0,0.0
40.879432916641235,324.0,0.0,0.0
40.973928689956665,325.0,0.0,0.0
41.06768035888672,325.0,0.0,0.0
41.17763423919678,327.0,0.0,0.0
41.278393507003784,330.0,0.0,0.0
41.36569666862488,328.0,0.0,0.0
41.45944690704346,330.0,0.0,0.0
41.553197145462036,331.0,0.0,0.0
41.648274421691895,329.0,0.0,0.0
41.743547201156616,329.0,0.0,0.0
41.84775233268738,328.0,0.0,0.0
41.93134522438049,329.0,0.0,0.0
42.025465965270996,329.0,0.0,0.0
42.135249853134155,329.0,0.0,0.0
42.22945427894592,329.0,0.0,0.0
42.324010133743286,327.0,0.0,0.0
42.41776704788208,327.0,0.0,0.0
42.511547327041626,328.0,0.0,0.0
42.60571908950806,327.0,0.0,0.0
42.70026993751526,328.0,0.0,0.0
42.778403520584106,335.0,0.0,0.0
42.872151613235474,329.0,0.0,0.0
42.95091128349304,328.0,0.0,0.0
43.045329093933105,326.0,0.0,0.0
43.139089822769165,265.0,0.0,0.0
43.23353457450867,566.0,0.0,0.0
43.312530755996704,360.0,0.0,0.0
43.40632486343384,304.0,0.0,0.0
43.500646114349365,303.0,0.0,0.0
43.597145080566406,305.0,0.0,0.0
43.68718075752258,306.0,0.0,0.0
43.770259141922,307.0,0.0,0.0
43.8634238243103,311.0,0.0,0.0
43.942015647888184,326.0,0.0,0.0
44.03632140159607,342.0,0.0,0.0
44.13047170639038,336.0,0.0,0.0
44.21444892883301,322.0,0.0,0.0
44.303608894348145,319.0,0.0,0.0
44.40218186378479,319.0,0.0,0.0
44.47634696960449,320.0,0.0,0.0
44.57098054885864,319.0,0.0,0.0
44.650585412979126,318.0,0.0,0.0
44.74459743499756,321.0,0.0,0.0
44.82317805290222,321.0,0.0,0.0
44.917346715927124,329.0,0.0,0.0
45.01162600517273,330.0,0.0,0.0
45.09039354324341,333.0,0.0,0.0
45.18492245674133,336.0,0.0,0.0
45.27983903884888,335.0,0.0,0.0
45.35891342163086,334.0,0.0,0.0
45.43692684173584,334.0,0.0,0.0
45.530784130096436,334.0,0.0,0.0
45.609304904937744,334.0,0.0,0.0
45.70474600791931,332.0,0.0,0.0
45.797887325286865,331.0,0.0,0.0
45.87662053108215,332.0,0.0,0.0
45.97081160545349,327.0,0.0,0.0
46.04896569252014,329.0,0.0,0.0
46.14308214187622,329.0,0.0,0.0
46.23785853385925,324.0,0.0,0.0
46.31598377227783,325.0,0.0,0.0
46.40973424911499,323.0,0.0,0.0
46.48785948753357,325.0,0.0,0.0
46.58161950111389,325.0,0.0,0.0
46.67621994018555,323.0,0.0,0.0
46.75475096702576,321.0,0.0,0.0
46.84852623939514,323.0,0.0,0.0
46.927730560302734,243.0,0.0,0.0
47.02148914337158,550.0,0.0,0.0
47.11567807197571,327.0,0.0,0.0
47.19431114196777,303.0,0.0,0.0
47.288702964782715,302.0,0.0,0.0
47.38452386856079,306.0,0.0,0.0
47.462050676345825,305.0,0.0,0.0
47.555800914764404,307.0,0.0,0.0
47.65052795410156,316.0,0.0,0.0
47.729146003723145,332.0,0.0,0.0
47.822895526885986,345.0,0.0,0.0
47.92334604263306,330.0,0.0,0.0
48.011558294296265,316.0,0.0,0.0
48.105674028396606,315.0,0.0,0.0
48.19677805900574,313.0,0.0,0.0
48.28172278404236,311.0,0.0,0.0
48.37523937225342,315.0,0.0,0.0
48.4775664806366,315.0,0.0,0.0
48.565269947052,314.0,0.0,0.0
48.65954637527466,316.0,0.0,0.0
48.738375663757324,320.0,0.0,0.0
48.83219814300537,318.0,0.0,0.0
48.92791223526001,321.0,0.0,0.0
49.023804903030396,323.0,0.0,0.0
49.11692237854004,325.0,0.0,0.0
49.211647033691406,324.0,0.0,0.0
49.29021859169006,324.0,0.0,0.0
49.38423991203308,326.0,0.0,0.0
49.481769323349,328.0,0.0,0.0
49.57538723945618,327.0,0.0,0.0
49.67035484313965,330.0,0.0,0.0
49.771100997924805,329.0,0.0,0.0
49.86328148841858,332.0,0.0,0.0
49.956358194351196,330.0,0.0,0.0
50.04968452453613,333.0,0.0,0.0
50.14016652107239,332.0,0.0,0.0
50.226500034332275,383.0,0.0,0.0
50.322211265563965,452.0,0.0,0.0
50.4100022315979,323.0,0.0,0.0
50.49643635749817,314.0,0.0,0.0
50.59092903137207,313.0,0.0,0.0
50.67048501968384,315.0,0.0,0.0
50.769694089889526,316.0,0.0,0.0
50.86142134666443,317.0,0.0,0.0
50.95651078224182,325.0,0.0,0.0
51.054314851760864,344.0,0.0,0.0
51.15507531166077,339.0,0.0,0.0
51.241143465042114,322.0,0.0,0.0
51.33536458015442,318.0,0.0,0.0
51.429694414138794,319.0,0.0,0.0
51.5339834690094,318.0,0.0,0.0
51.620389461517334,317.0,0.0,0.0
51.714921712875366,317.0,0.0,0.0
51.794137716293335,318.0,0.0,0.0
51.8884174823761,317.0,0.0,0.0
51.96750998497009,320.0,0.0,0.0
52.06336569786072,322.0,0.0,0.0
52.16270685195923,327.0,0.0,0.0
52.253268241882324,323.0,0.0,0.0
52.34670066833496,326.0,0.0,0.0
52.42486119270325,327.0,0.0,0.0
52.52047872543335,326.0,0.0,0.0
52.61461901664734,326.0,0.0,0.0
52.69783639907837,325.0,0.0,0.0
52.78734111785889,329.0,0.0,0.0
52.86699080467224,327.0,0.0,0.0
52.96081519126892,328.0,0.0,0.0
53.055742263793945,329.0,0.0,0.0
53.15060329437256,332.0,0.0,0.0
53.24483895301819,332.0,0.0,0.0
53.3403422832489,331.0,0.0,0.0
53.41882276535034,332.0,0.0,0.0
53.51405620574951,332.0,0.0,0.0
53.61188268661499,330.0,0.0,0.0
53.70996427536011,332.0,0.0,0.0
53.79811763763428,334.0,0.0,0.0
53.88742685317993,333.0,0.0,0.0
53.98415160179138,332.0,0.0,0.0
54.068777084350586,332.0,0.0,0.0
54.1635308265686,332.0,0.0,0.0
54.23974251747131,327.0,0.0,0.0
54.33388137817383,338.0,0.0,0.0
54.42854690551758,329.0,0.0,0.0
54.52277731895447,328.0,0.0,0.0
54.617748498916626,330.0,0.0,0.0
54.712512493133545,269.0,0.0,0.0
54.80686092376709,527.0,0.0,0.0
54.901620864868164,310.0,0.0,0.0
54.9803946018219,298.0,0.0,0.0
55.07446336746216,300.0,0.0,0.0
55.177783489227295,300.0,0.0,0.0
55.264636754989624,300.0,0.0,0.0
55.35849690437317,302.0,0.0,0.0
55.45316982269287,312.0,0.0,0.0
55.53262495994568,325.0,0.0,0.0
55.63527178764343,341.0,0.0,0.0
55.72334051132202,327.0,0.0,0.0
55.817161321640015,318.0,0.0,0.0
55.911921977996826,316.0,0.0,0.0
55.99117708206177,314.0,0.0,0.0
56.08631610870361,321.0,0.0,0.0
56.18112921714783,321.0,0.0,0.0
56.26080775260925,318.0,0.0,0.0
56.36025047302246,320.0,0.0,0.0
56.45195770263672,323.0,0.0,0.0
56.546120166778564,326.0,0.0,0.0
56.643563985824585,327.0,0.0,0.0
56.720064878463745,330.0,0.0,0.0
56.81555151939392,333.0,0.0,0.0
56.9089298248291,330.0,0.0,0.0
57.00321054458618,334.0,0.0,0.0
57.09907078742981,332.0,0.0,0.0
57.178659200668335,334.0,0.0,0.0
57.28816080093384,333.0,0.0,0.0
57.36839270591736,332.0,0.0,0.0
57.462297677993774,331.0,0.0,0.0
57.57184195518494,332.0,0.0,0.0
57.6657497882843,330.0,0.0,0.0
57.760737657547,329.0,0.0,0.0
57.85539174079895,329.0,0.0,0.0
57.950011014938354,329.0,0.0,0.0
58.04515218734741,325.0,0.0,0.0
58.13970685005188,328.0,0.0,0.0
58.218878984451294,327.0,0.0,0.0
58.31380486488342,324.0,0.0,0.0
58.40811109542847,326.0,0.0,0.0
58.50278282165527,326.0,0.0,0.0
58.61400127410889,337.0,0.0,0.0
58.70888590812683,325.0,0.0,0.0
58.7882604598999,325.0,0.0,0.0
58.88228178024292,327.0,0.0,0.0
58.976595878601074,250.0,0.0,0.0
59.07224702835083,549.0,0.0,0.0
59.165950298309326,326.0,0.0,0.0
59.26122784614563,308.0,0.0,0.0
59.356364250183105,305.0,0.0,0.0
59.45121622085571,308.0,0.0,0.0
59.54540944099426,310.0,0.0,0.0
59.64574193954468,311.0,0.0,0.0
59.734626054763794,317.0,0.0,0.0
59.82934641838074,331.0,0.0,0.0
59.92428803443909,347.0,0.0,0.0
